ProgramSiteID,SiteName,WatershedID,WatershedName,SampleDate,HitchName,CrewName,VisitYear,IterationID,CategoryName,PanelName,VisitID,VisitDate,ProtocolID,ProgramID,AEM,Bug Validation,CHaMP 10% Revisit,CHaMP Core,CHaMP-PiBO Comparison,Effectiveness,Has Fish Data,IMW,Remove,Velocity Validation,Primary Visit,QC Visit,Error,No,Yes,MeasurementID,Notes,DataUpdateNotes,UndercutBankID,UTMZone,UTMNorthing,UTMEasting,GPSAccuracy,GPSAccuracyType,EstimatedLength,Width25,Width50,Width75,Bank,AverageWidth,NearestUnitBoundary,AverageDepth,Elevation,ChannelUnitID,ChannelUnit_ChannelUnitNumber,DistanceToNearestUnitBoundary,EstimatedUndercutArea
67524,dsgn4-000009,12,Upper Grande Ronde,7/16/2012,Joe_VariabilityHitch1_Terraqua,Joe Crew,2012,2,Upper Grande Ronde Chinook,Annual,656,7/16/2012,806,1,,,Yes,,,,Yes,,,,,Yes,,Yes,,156180,,,2,11,4989921,397840,1.14,HDOP,6,0.3,0.3,0.3,Left,0.3,Downstream,0.26,1396,5,5,12,1.8
67524,dsgn4-000009,12,Upper Grande Ronde,7/16/2012,Joe_VariabilityHitch1_Terraqua,Joe Crew,2012,2,Upper Grande Ronde Chinook,Annual,656,7/16/2012,806,1,,,Yes,,,,Yes,,,,,Yes,,Yes,,156181,,,1,11,4989904,397858,1.55,HDOP,2,0.26,0.26,0.26,Left,0.26,Downstream,0.33,1411,6,6,8,0.52
67524,dsgn4-000009,12,Upper Grande Ronde,8/1/2012,CRITFC July 30 - August 3,Laurinda Crew,2012,2,Upper Grande Ronde Chinook,Annual,798,8/1/2012,806,1,,,Yes,Yes,,,Yes,,,,Yes,,,Yes,,188680,,,6,11,4989857,397873,0.98,HDOP,1.5,0.18,0.18,0.18,Left,0.18,Downstream,0.25,1411,10,9,2,0.27
67524,dsgn4-000009,12,Upper Grande Ronde,8/1/2012,CRITFC July 30 - August 3,Laurinda Crew,2012,2,Upper Grande Ronde Chinook,Annual,798,8/1/2012,806,1,,,Yes,Yes,,,Yes,,,,Yes,,,Yes,,188681,,,5,11,4989899,397850,0.95,HDOP,1.5,0.17,0.17,0.17,Left,0.17,Downstream,0.2,1415,8,7,4,0.26
67524,dsgn4-000009,12,Upper Grande Ronde,8/1/2012,CRITFC July 30 - August 3,Laurinda Crew,2012,2,Upper Grande Ronde Chinook,Annual,798,8/1/2012,806,1,,,Yes,Yes,,,Yes,,,,Yes,,,Yes,,188682,,,4,11,4989923,397834,0.93,HDOP,2,0.25,0.25,0.25,Left,0.25,Upstream,0.12,1407,6,5,2,0.5
67524,dsgn4-000009,12,Upper Grande Ronde,8/1/2012,CRITFC July 30 - August 3,Laurinda Crew,2012,2,Upper Grande Ronde Chinook,Annual,798,8/1/2012,806,1,,,Yes,Yes,,,Yes,,,,Yes,,,Yes,,188683,,,3,11,4989932,397843,0.93,HDOP,1.5,0.35,0.35,0.35,Right,0.35,Downstream,0.2,1414,6,5,1.5,0.53
67524,dsgn4-000009,12,Upper Grande Ronde,8/1/2012,CRITFC July 30 - August 3,Laurinda Crew,2012,2,Upper Grande Ronde Chinook,Annual,798,8/1/2012,806,1,,,Yes,Yes,,,Yes,,,,Yes,,,Yes,,188684,,,2,11,4989936,397825,0.93,HDOP,1,0.25,0.25,0.25,Left,0.25,Upstream,0.2,1411,3,3,2,0.25
67524,dsgn4-000009,12,Upper Grande Ronde,8/1/2012,CRITFC July 30 - August 3,Laurinda Crew,2012,2,Upper Grande Ronde Chinook,Annual,798,8/1/2012,806,1,,,Yes,Yes,,,Yes,,,,Yes,,,Yes,,188685,,,1,11,4989986,397783,1.16,HDOP,1,0.2,0.2,0.2,Left,0.2,Downstream,0.2,1408,1,1,2,0.2
67524,dsgn4-000009,12,Upper Grande Ronde,7/11/2013,CRITFC - Upper Grande Ronde,Laurinda Crew,2013,3,Upper Grande Ronde Chinook,Annual,1339,7/11/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,171394374,,,1,11,4989932,397841,1.05,HDOP,2,0.38,0.22,0.2,Right,0.27,,,1404,5,5,,0.53
67524,dsgn4-000009,12,Upper Grande Ronde,7/11/2013,CRITFC - Upper Grande Ronde,Laurinda Crew,2013,3,Upper Grande Ronde Chinook,Annual,1339,7/11/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,171394375,,,1,11,4989912,397840,1.18,HDOP,1,0.38,0.44,0.28,Left,0.37,,,1404,6,6,,0.37
67524,dsgn4-000009,12,Upper Grande Ronde,7/11/2013,CRITFC - Upper Grande Ronde,Laurinda Crew,2013,3,Upper Grande Ronde Chinook,Annual,1339,7/11/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,171394376,,,1,11,4989897,397852,6.72,HDOP,1,0.4,0.8,0.56,Left,0.59,,,1407,7,7,,0.59
67524,dsgn4-000009,12,Upper Grande Ronde,7/11/2013,CRITFC - Upper Grande Ronde,Laurinda Crew,2013,3,Upper Grande Ronde Chinook,Annual,1339,7/11/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,171394377,,,2,11,4989900,397852,1.09,HDOP,1.5,0.28,0.4,0.3,Left,0.33,,,1408,7,7,,0.49
67524,dsgn4-000009,12,Upper Grande Ronde,6/30/2014,CRITFC Upper Grande Ronde 2014,Monica Crew,2014,4,Upper Grande Ronde Chinook,Annual,2025,6/30/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,184335002,,,1,11,4989860,397870,10,,1.7,0.21,0.33,0.39,Left,0.31,,,1404,9,9,,0.53
67524,dsgn4-000009,12,Upper Grande Ronde,6/30/2014,CRITFC Upper Grande Ronde 2014,Monica Crew,2014,4,Upper Grande Ronde Chinook,Annual,2025,6/30/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,184335003,,,1,11,4989875,397862,5,,2.2,0.39,0.42,0.2,Left,0.34,,,1405,7,7,,0.74
67524,dsgn4-000009,12,Upper Grande Ronde,6/30/2014,CRITFC Upper Grande Ronde 2014,Monica Crew,2014,4,Upper Grande Ronde Chinook,Annual,2025,6/30/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,184335004,,,1,11,4989934,397841,10,,2.9,0.26,0.2,0.24,Right,0.23,,,1404,5,5,,0.68
67524,dsgn4-000009,12,Upper Grande Ronde,6/30/2014,CRITFC Upper Grande Ronde 2014,Monica Crew,2014,4,Upper Grande Ronde Chinook,Annual,2025,6/30/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,184335005,,,1,11,4989933,397833,5,,1.3,0.24,0.2,0.2,Right,0.21,,,1406,4,4,,0.28
67524,dsgn4-000009,12,Upper Grande Ronde,6/30/2014,CRITFC Upper Grande Ronde 2014,Monica Crew,2014,4,Upper Grande Ronde Chinook,Annual,2025,6/30/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,184335006,,,1,11,4989937,397834,5,,2.8,0.31,0.32,0.2,Left,0.28,,,1403,6,6,,0.77
67524,dsgn4-000009,12,Upper Grande Ronde,6/30/2014,CRITFC Upper Grande Ronde 2014,Monica Crew,2014,4,Upper Grande Ronde Chinook,Annual,2025,6/30/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,184335007,,,2,11,4989981,397782,5,,4.1,0.26,0.28,0.24,Left,0.26,,,1403,5,5,,1.07
67524,dsgn4-000009,12,Upper Grande Ronde,6/30/2014,CRITFC Upper Grande Ronde 2014,Monica Crew,2014,4,Upper Grande Ronde Chinook,Annual,2025,6/30/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,184335008,,,1,11,4989925,397836,5,,2.3,0.31,0.24,0.2,Left,0.25,,,1407,3,3,,0.58
67524,dsgn4-000009,12,Upper Grande Ronde,6/30/2014,CRITFC Upper Grande Ronde 2014,Monica Crew,2014,4,Upper Grande Ronde Chinook,Annual,2025,6/30/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,184335009,,,1,11,4989944,397815,5,,4.7,0.31,0.26,0.2,Left,0.26,,,1405,2,2,,1.21
67524,dsgn4-000009,12,Upper Grande Ronde,6/30/2014,CRITFC Upper Grande Ronde 2014,Monica Crew,2014,4,Upper Grande Ronde Chinook,Annual,2025,6/30/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,184335010,,,2,11,4989918,397835,5,,3,0.37,0.26,0.2,Left,0.28,,,1404,7,7,,0.83
67524,dsgn4-000009,12,Upper Grande Ronde,7/7/2015,CRITFC Grande Ronde,Monica Crew,2015,5,Upper Grande Ronde Chinook,Annual,2835,7/7/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192695600,,,1,11,4989990,397782,10,,1.2,0.3,0.25,0.21,Left,0.25,,,1410,3,3,,0.3
67524,dsgn4-000009,12,Upper Grande Ronde,7/7/2015,CRITFC Grande Ronde,Monica Crew,2015,5,Upper Grande Ronde Chinook,Annual,2835,7/7/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192695601,,,1,11,4989854,397873,10,,1.3,0.25,0.61,0.47,Left,0.44,,,1398,18,18,,0.58
67524,dsgn4-000009,12,Upper Grande Ronde,7/7/2015,CRITFC Grande Ronde,Monica Crew,2015,5,Upper Grande Ronde Chinook,Annual,2835,7/7/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192695602,,,1,11,4989881,397859,10,,1.3,0.24,0.27,0.23,Left,0.25,,,1387,14,15,,0.32
67524,dsgn4-000009,12,Upper Grande Ronde,7/7/2015,CRITFC Grande Ronde,Monica Crew,2015,5,Upper Grande Ronde Chinook,Annual,2835,7/7/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192695603,Adjacent to lwd for first 0-60%,,1,11,4989902,397864,10,,2.5,0.59,0.76,0.34,Left,0.56,,,1400,13,14,,1.41
67524,dsgn4-000009,12,Upper Grande Ronde,7/7/2015,CRITFC Grande Ronde,Monica Crew,2015,5,Upper Grande Ronde Chinook,Annual,2835,7/7/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192695604,,,2,11,4989900,397863,10,,1.75,0.25,0.29,0.28,Left,0.27,,,1399,13,14,,0.48
67524,dsgn4-000009,12,Upper Grande Ronde,7/7/2015,CRITFC Grande Ronde,Monica Crew,2015,5,Upper Grande Ronde Chinook,Annual,2835,7/7/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192695605,,,1,11,4989934,397845,10,,1.4,0.43,0.25,0.32,Right,0.33,,,1418,10,11,,0.47
67524,dsgn4-000009,12,Upper Grande Ronde,7/7/2015,CRITFC Grande Ronde,Monica Crew,2015,5,Upper Grande Ronde Chinook,Annual,2835,7/7/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192695606,,,1,11,4989935,397812,10,,1,0.38,0.2,0.2,Left,0.26,,,1381,7,8,,0.26
67524,dsgn4-000009,12,Upper Grande Ronde,6/24/2016,CRITFC Grande Ronde,Monica Crew,2016,6,Upper Grande Ronde Chinook,Annual,3714,6/24/2016,2020,1,,,Yes,Yes,,Yes,Yes,,,,Yes,,,,,199587960,,,1,11,4989931,397838,3,,1.8,0.3,0.43,0.44,Right,0.39,,,1403,6,6,,0.7
67524,dsgn4-000009,12,Upper Grande Ronde,9/6/2016,ODFW Med_Large Sites,Chris Horn Crew,2016,6,Upper Grande Ronde Chinook,Annual,4233,9/6/2016,2020,1,,,Yes,Yes,,,,,,,,Yes,,,,200928437,,,1,11,4989995,397786,5,Apple Accuracy,1.5,0.23,0.3,0.24,Right,0.26,,,1395,1,1,,0.38
67524,dsgn4-000009,12,Upper Grande Ronde,9/6/2016,ODFW Med_Large Sites,Chris Horn Crew,2016,6,Upper Grande Ronde Chinook,Annual,4233,9/6/2016,2020,1,,,Yes,Yes,,,,,,,,Yes,,,,200928438,,,1,11,4989928,397838,5,Apple Accuracy,1.5,0.3,0.32,0.25,Right,0.29,,,1396,6,6,,0.44
67524,dsgn4-000009,12,Upper Grande Ronde,9/6/2016,ODFW Med_Large Sites,Chris Horn Crew,2016,6,Upper Grande Ronde Chinook,Annual,4233,9/6/2016,2020,1,,,Yes,Yes,,,,,,,,Yes,,,,200928439,,,1,11,4989897,397857,5,Apple Accuracy,2.5,0.28,0.2,0.35,Left,0.28,,,1397,9,9,,0.69
67524,dsgn4-000009,12,Upper Grande Ronde,9/6/2016,ODFW Med_Large Sites,Chris Horn Crew,2016,6,Upper Grande Ronde Chinook,Annual,4233,9/6/2016,2020,1,,,Yes,Yes,,,,,,,,Yes,,,,200928440,,,1,11,4989880,397859,5,Apple Accuracy,1,0.28,0.3,0.21,Left,0.26,,,1402,10,10,,0.26
67524,dsgn4-000009,12,Upper Grande Ronde,9/6/2016,ODFW Med_Large Sites,Chris Horn Crew,2016,6,Upper Grande Ronde Chinook,Annual,4233,9/6/2016,2020,1,,,Yes,Yes,,,,,,,,Yes,,,,200928441,,,1,11,4989886,397858,5,Apple Accuracy,2,0.29,0.45,0.31,Left,0.35,,,1402,12,12,,0.7
67524,dsgn4-000009,12,Upper Grande Ronde,7/5/2017,CRITFC UGR,Lauren Crew,2017,7,Upper Grande Ronde Chinook,Annual,4744,7/5/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206781737,,,1,11,4989902,397854,,,3.25,0.31,0.39,0.33,Left,0.34,,,1404,8,8,,1.12
67524,dsgn4-000009,12,Upper Grande Ronde,7/5/2017,CRITFC UGR,Lauren Crew,2017,7,Upper Grande Ronde Chinook,Annual,4744,7/5/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206781738,,,1,11,4989905,397850,,,1,0.44,0.26,0.2,Left,0.3,,,1404,7,7,,0.3
67524,dsgn4-000009,12,Upper Grande Ronde,7/5/2017,CRITFC UGR,Lauren Crew,2017,7,Upper Grande Ronde Chinook,Annual,4744,7/5/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206781739,,,1,11,4989932,397838,,,2,0.26,0.31,0.35,Right,0.31,,,1405,6,6,,0.61
67524,dsgn4-000009,12,Upper Grande Ronde,7/5/2017,CRITFC UGR,Lauren Crew,2017,7,Upper Grande Ronde Chinook,Annual,4744,7/5/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,206781740,,,1,11,4989986,397783,,,4,0.28,0.28,0.22,Left,0.26,,,1405,2,2,,1.04
67525,dsgn4-000010,12,Upper Grande Ronde,9/14/2012,CRITFC Sep 17 - 28,Laurinda Crew,2012,2,Catherine Creek Chinook,Annual,1088,9/14/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,257532,,,6,11,4997898,444232,0.8,HDOP,3,0.35,0.35,0.35,Island,0.35,Downstream,0.2,1014,21,21,7,1.05
67525,dsgn4-000010,12,Upper Grande Ronde,9/14/2012,CRITFC Sep 17 - 28,Laurinda Crew,2012,2,Catherine Creek Chinook,Annual,1088,9/14/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,257533,Other side of the island is non-qualifying side channel.,,5,11,4997949,444175,0.98,HDOP,4,0.25,0.25,0.25,Island,0.25,Upstream,0.5,1024,13,13,2,1
67525,dsgn4-000010,12,Upper Grande Ronde,9/14/2012,CRITFC Sep 17 - 28,Laurinda Crew,2012,2,Catherine Creek Chinook,Annual,1088,9/14/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,257534,,,4,11,4997985,444161,1.07,HDOP,5,0.68,0.68,0.68,Right,0.68,Upstream,0.52,1018,11,11,6,3.4
67525,dsgn4-000010,12,Upper Grande Ronde,9/14/2012,CRITFC Sep 17 - 28,Laurinda Crew,2012,2,Catherine Creek Chinook,Annual,1088,9/14/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,257535,Ponderosa root mat overhanging the stream,,3,11,4998039,444108,0.97,HDOP,6,1.95,1.95,1.95,Left,1.95,Upstream,0.91,1025,6,6,5,11.7
67525,dsgn4-000010,12,Upper Grande Ronde,9/14/2012,CRITFC Sep 17 - 28,Laurinda Crew,2012,2,Catherine Creek Chinook,Annual,1088,9/14/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,257536,,,2,11,4998096,444120,1.1,HDOP,7,0.6,0.6,0.6,Left,0.6,Downstream,0.37,1020,2,2,2,4.2
67525,dsgn4-000010,12,Upper Grande Ronde,9/14/2012,CRITFC Sep 17 - 28,Laurinda Crew,2012,2,Catherine Creek Chinook,Annual,1088,9/14/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,257537,,,1,11,4998108,444102,1.02,HDOP,5,0.76,0.76,0.76,Right,0.76,Downstream,0.63,1019,1,1,10,3.8
67525,dsgn4-000010,12,Upper Grande Ronde,8/9/2013,CRITFC - Catherine Creek,Laurinda Crew,2013,3,Catherine Creek Chinook,Annual,1350,8/9/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,174669904,,,1,11,4998100,444097,,,4,1.1,0.9,0.8,Right,0.93,,,,1,1,,3.73
67525,dsgn4-000010,12,Upper Grande Ronde,8/9/2013,CRITFC - Catherine Creek,Laurinda Crew,2013,3,Catherine Creek Chinook,Annual,1350,8/9/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,174669905,,,2,11,4998099,444110,,,3.5,0.62,1,1.11,Right,0.91,,,,1,1,,3.19
67525,dsgn4-000010,12,Upper Grande Ronde,8/9/2013,CRITFC - Catherine Creek,Laurinda Crew,2013,3,Catherine Creek Chinook,Annual,1350,8/9/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,174669906,,,1,11,4998040,444108,,,6.5,1.3,2.5,2.2,Left,2,,,,7,7,,13
67525,dsgn4-000010,12,Upper Grande Ronde,8/9/2013,CRITFC - Catherine Creek,Laurinda Crew,2013,3,Catherine Creek Chinook,Annual,1350,8/9/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,174669907,,,2,11,4998033,444102,,,3.5,0.5,0.98,0.6,Left,0.69,,,,7,7,,2.43
67525,dsgn4-000010,12,Upper Grande Ronde,8/9/2013,CRITFC - Catherine Creek,Laurinda Crew,2013,3,Catherine Creek Chinook,Annual,1350,8/9/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,174669908,,,1,11,4997997,444135,,,2,0.3,0.4,0.48,Left,0.39,,,,10,10,,0.79
67525,dsgn4-000010,12,Upper Grande Ronde,8/9/2013,CRITFC - Catherine Creek,Laurinda Crew,2013,3,Catherine Creek Chinook,Annual,1350,8/9/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,174669909,,,1,11,4997991,444130,,,1.5,0.46,0.44,0.52,Right,0.47,,,,12,12,,0.71
67525,dsgn4-000010,12,Upper Grande Ronde,8/9/2013,CRITFC - Catherine Creek,Laurinda Crew,2013,3,Catherine Creek Chinook,Annual,1350,8/9/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,174669910,,,1,11,4997902,444233,,,2,0.54,0.48,0.52,Left,0.51,,,,22,22,,1.03
67525,dsgn4-000010,12,Upper Grande Ronde,8/24/2014,CRITFC Catherine Creek 2014,Monica Crew,2014,4,Catherine Creek Chinook,Annual,2648,8/24/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,186017519,,,1,11,4998104,444113,10,,4,0.63,0.98,0.43,Right,0.68,,,1015,1,1,,2.72
67525,dsgn4-000010,12,Upper Grande Ronde,8/24/2014,CRITFC Catherine Creek 2014,Monica Crew,2014,4,Catherine Creek Chinook,Annual,2648,8/24/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,186017520,,,2,11,4998102,444104,5,,1.9,0.4,0.39,0.23,Right,0.34,,,1011,1,1,,0.65
67525,dsgn4-000010,12,Upper Grande Ronde,8/24/2014,CRITFC Catherine Creek 2014,Monica Crew,2014,4,Catherine Creek Chinook,Annual,2648,8/24/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,186017521,,,3,11,4998095,444101,5,,4.6,0.95,0.73,0.59,Right,0.76,,,1015,1,1,,3.48
67525,dsgn4-000010,12,Upper Grande Ronde,8/24/2014,CRITFC Catherine Creek 2014,Monica Crew,2014,4,Catherine Creek Chinook,Annual,2648,8/24/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,186017522,,,4,11,4998102,444091,5,,2,0.47,0.34,0.31,Right,0.37,,,1014,1,1,,0.75
67525,dsgn4-000010,12,Upper Grande Ronde,8/24/2014,CRITFC Catherine Creek 2014,Monica Crew,2014,4,Catherine Creek Chinook,Annual,2648,8/24/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,186017523,,,1,11,4998097,444096,5,,3,0.9,0.85,0.71,Left,0.82,,,1008,5,5,,2.46
67525,dsgn4-000010,12,Upper Grande Ronde,8/24/2014,CRITFC Catherine Creek 2014,Monica Crew,2014,4,Catherine Creek Chinook,Annual,2648,8/24/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,186017524,,,1,11,4998030,444119,10,,1.8,0.24,0.33,0.35,Left,0.31,,,1010,8,8,,0.55
67525,dsgn4-000010,12,Upper Grande Ronde,7/19/2015,CRITFC Catherine Creek,Monica Crew,2015,5,Catherine Creek Chinook,Annual,2846,7/19/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192593234,,,1,11,4998094,444079,5,Apple Accuracy,1.5,0.3,0.66,0.76,Right,0.57,,,1003,1,1,,0.86
67525,dsgn4-000010,12,Upper Grande Ronde,7/19/2015,CRITFC Catherine Creek,Monica Crew,2015,5,Catherine Creek Chinook,Annual,2846,7/19/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192593235,,,2,11,4998103,444068,5,Apple Accuracy,7.1,0.58,0.56,0.91,Right,0.68,,,987,1,1,,4.85
67525,dsgn4-000010,12,Upper Grande Ronde,7/19/2015,CRITFC Catherine Creek,Monica Crew,2015,5,Catherine Creek Chinook,Annual,2846,7/19/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192593236,,,3,11,4998102,444081,5,Apple Accuracy,3.4,0.57,0.8,0.85,Right,0.74,,,1001,1,1,,2.52
67525,dsgn4-000010,12,Upper Grande Ronde,7/19/2015,CRITFC Catherine Creek,Monica Crew,2015,5,Catherine Creek Chinook,Annual,2846,7/19/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192593237,,,1,11,4998053,444135,5,Apple Accuracy,2.1,0.42,0.56,0.52,Right,0.5,,,1009,39,32,,1.05
67525,dsgn4-000010,12,Upper Grande Ronde,7/19/2015,CRITFC Catherine Creek,Monica Crew,2015,5,Catherine Creek Chinook,Annual,2846,7/19/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192593238,,,1,11,4998033,444099,5,Apple Accuracy,3,0.81,0.88,1,Left,0.9,,,1010,7,7,,2.69
67525,dsgn4-000010,12,Upper Grande Ronde,7/19/2015,CRITFC Catherine Creek,Monica Crew,2015,5,Catherine Creek Chinook,Annual,2846,7/19/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192593239,,,2,11,4998033,444101,5,Apple Accuracy,2.7,0.22,0.41,0.47,Left,0.37,,,1015,7,7,,0.99
67525,dsgn4-000010,12,Upper Grande Ronde,7/19/2015,CRITFC Catherine Creek,Monica Crew,2015,5,Catherine Creek Chinook,Annual,2846,7/19/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192593240,,,1,11,4998007,444116,5,Apple Accuracy,2,0.2,0.3,0.31,Left,0.27,,,1010,10,10,,0.54
67525,dsgn4-000010,12,Upper Grande Ronde,7/19/2015,CRITFC Catherine Creek,Monica Crew,2015,5,Catherine Creek Chinook,Annual,2846,7/19/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192593241,,,1,11,4997983,444149,5,Apple Accuracy,3.6,0.43,0.32,0.25,Island,0.33,,,996,25,16,,1.2
67525,dsgn4-000010,12,Upper Grande Ronde,7/19/2015,CRITFC Catherine Creek,Monica Crew,2015,5,Catherine Creek Chinook,Annual,2846,7/19/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192593242,,,1,11,4997899,444225,5,Apple Accuracy,1.6,0.41,0.4,0.2,Island,0.34,,,1012,36,29,,0.54
67525,dsgn4-000010,12,Upper Grande Ronde,7/19/2015,CRITFC Catherine Creek,Monica Crew,2015,5,Catherine Creek Chinook,Annual,2846,7/19/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192593243,,,1,11,4997972,444169,5,Apple Accuracy,1.4,0.25,0.33,0.44,Right,0.34,,,1019,14,13,,0.48
67525,dsgn4-000010,12,Upper Grande Ronde,8/3/2016,CRITFC Catherine Creek,Monica Crew,2016,6,Catherine Creek Chinook,Annual,3703,8/3/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,200447610,,,1,11,4998032,444101,10,Apple Accuracy,3.2,0.36,0.38,0.26,Left,0.33,,,1003,8,8,,1.07
67525,dsgn4-000010,12,Upper Grande Ronde,8/3/2016,CRITFC Catherine Creek,Monica Crew,2016,6,Catherine Creek Chinook,Annual,3703,8/3/2016,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,200447611,,,1,11,4998125,444095,10,Apple Accuracy,5.7,0.42,0.75,0.7,Right,0.62,,,1021,1,1,,3.55
67525,dsgn4-000010,12,Upper Grande Ronde,9/17/2017,CRITFC UGR,Lauren Crew,2017,7,Catherine Creek Chinook,Annual,4745,9/17/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,208937729,,,1,11,4998081,444148,,,4,0.42,1.2,1.1,Right,0.91,,,1043,1,1,,3.63
67525,dsgn4-000010,12,Upper Grande Ronde,9/17/2017,CRITFC UGR,Lauren Crew,2017,7,Catherine Creek Chinook,Annual,4745,9/17/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,208937730,,,2,11,4998096,444110,,,3,0.82,0.81,0.5,Right,0.71,,,1043,1,1,,2.13
67525,dsgn4-000010,12,Upper Grande Ronde,9/17/2017,CRITFC UGR,Lauren Crew,2017,7,Catherine Creek Chinook,Annual,4745,9/17/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,208937731,,,1,11,4998091,444116,,,3,0.52,1.34,0.66,Right,0.84,,,1040,2,2,,2.52
67525,dsgn4-000010,12,Upper Grande Ronde,9/17/2017,CRITFC UGR,Lauren Crew,2017,7,Catherine Creek Chinook,Annual,4745,9/17/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,208937732,,,1,11,4998049,444129,,,3,0.2,0.45,0.27,Right,0.31,,,1028,4,4,,0.92
67525,dsgn4-000010,12,Upper Grande Ronde,9/17/2017,CRITFC UGR,Lauren Crew,2017,7,Catherine Creek Chinook,Annual,4745,9/17/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,208937733,,,1,11,4998006,444116,,,2.5,0.27,0.42,0.47,Left,0.39,,,1042,10,10,,0.97
67526,dsgn4-000092,12,Upper Grande Ronde,6/20/2013,UGR_Small_Streams,Chris Horn Crew,2013,3,Grande Ronde Steelhead-Transport-Public,Annual,1323,6/20/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,170766721,,,1,11,5020229,400300,1.13,HDOP,1.4,0.2,0.25,0.25,Right,0.23,,,951,5,5,,0.33
67526,dsgn4-000092,12,Upper Grande Ronde,7/19/2017,ODFW Small Sites,Chris Horn Crew,2017,7,Grande Ronde Steelhead-Transport-Public,Annual,4545,7/19/2017,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,207305467,,,1,11,5020186,400343,10,Apple Accuracy,1.4,0.2,0.3,0.2,Left,0.23,,,961,1,1,,0.33
